,1,2,respons,gestion,equip,ingeni,inform,industrial,offic,excel,diseñ,analisis
1185,Supervisor de seguridad y salud,"[['requisit', 'profesional', 'de', 'las', 'carrer', 'ingeni', 'industrial', 'ingeni', 'de', 'segur', 'e', 'higien', 'entre', 'otrasdes', 'person', 'provenient', 'del', 'sector', 'retail', 'consum', 'masiv', 'comercialcapacit', 'y', 'entren', 'conoc', 'en', 'tem', 'legal', 'ambiental', 'conoc', 'en', 'ohsas', 'iso', 'gestion', 'de', 'segur', 'investig', 'de', 'accident', 'iper', 'conoc', 'basic', 'de', 'respuest', 'ante', 'emergenciasdes', 'diplom', 'o', 'especializ', 'en', 'segur', 'industrial', 'e', 'higien', 'ocupacionalexperient', 'minim', 'de', 'años', 'en', 'segur', 'y', 'salud', 'ocupacionalmanej', 'de', 'kpisfuncion', 'supervis', 'y', 'asesor', 'a', 'las', 'are', 'oper', 'en', 'la', 'implement', 'de', 'accion', 'prevent', 'yo', 'correct', 'bas', 'en', 'estandar', 'y', 'proced', 'de', 'trabaj', 'con', 'el', 'fin', 'de', 'reduc', 'el', 'indic', 'de', 'accident', 'supervis', 'el', 'cumplimient', 'de', 'la', 'polit', 'del', 'reglament', 'de', 'los', 'estandar', 'y', 'proced', 'de', 'segur', 'industrial', 'y', 'salud', 'ocupacionalasegur', 'y', 'monitor', 'el', 'program', 'de', 'gestion', 'de', 'segur', 'bas', 'en', 'comport', 'con', 'el', 'fin', 'de', 'reduc', 'las', 'practic', 'y', 'habit', 'insegur', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1186,Asistente de negocios cuentas especiales,"[['por', 'encarg', 'de', 'nuestr', 'client', 'una', 'prestigi', 'entid', 'bancari', 'nos', 'encontr', 'en', 'busqued', 'del', 'mejor', 'talent', 'par', 'cubr', 'la', 'posicion', 'de', 'asistent', 'de', 'negoci', 'cuent', 'especial', 'funcion', 'brind', 'soport', 'administr', 'y', 'analisis', 'de', 'riesg', 'de', 'la', 'carter', 'asign', 'realiz', 'seguimient', 'al', 'desembols', 'de', 'las', 'oper', 'proporcion', 'soport', 'en', 'la', 'elabor', 'de', 'propuest', 'de', 'credit', 'o', 'financi', 'asign', 'por', 'el', 'funcionari', 'atend', 'consult', 'y', 'requer', 'de', 'la', 'carter', 'de', 'client', 'grand', 'empres', 'requisit', 'egres', 'universitari', 'de', 'las', 'carrer', 'administr', 'econom', 'contabil', 'e', 'ingeni', 'industrial', 'offic', 'nivel', 'intermedi', 'experient', 'de', 'año', 'com', 'practic', 'o', 'asistent', 'comercial', 'en', 'banc', 'indispens', 'hab', 'asist', 'o', 'gestion', 'cuent', 'de', 'grand', 'empres', 'benefici', 'pertenec', 'a', 'una', 'entid', 'financ', 'lid', 'line', 'de', 'carrer', 'y', 'capacit', 'constant', 'ingres', 'a', 'planill', 'con', 'tod', 'los', 'benefi', 'de', 'ley', 'segur', 'medic', 'priv', 'conveni', 'y', 'descuent', 'corpor', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1187,Supervisor de capacitaciones mantenimiento - minería,"[['nuestr', 'empres', 'compañi', 'miner', 'antapaccay', 'se', 'encuentr', 'en', 'la', 'busqued', 'del', 'mejor', 'talent', 'par', 'ocup', 'el', 'puest', 'de', 'supervisor', 'de', 'capacit', 'requisit', 'ingenier', 'mecan', 'electr', 'e', 'industrial', 'con', 'post', 'grad', 'o', 'especializ', 'en', 'relacion', 'a', 'capacitacionminim', 'años', 'de', 'experient', 'en', 'el', 'puest', 'implement', 'program', 'y', 'sistem', 'de', 'capacit', 'par', 'el', 'are', 'de', 'manten', 'conoc', 'tecnicosampli', 'exposicion', 'tecnic', 'a', 'capacit', 'especif', 'en', 'manten', 'plant', 'concentr', 'y', 'equip', 'de', 'min', 'taj', 'abiertosistem', 'de', 'gestion', 'de', 'la', 'formacionconoc', 'del', 'diseñ', 'educ', 'format', 'y', 'practic', 'de', 'gestion', 'de', 'personasgestion', 'proces', 'de', 'marc', 'de', 'progresion', 'de', 'competent', 'conoc', 'de', 'certif', 'de', 'personal', 'de', 'acuerd', 'a', 'los', 'requisit', 'de', 'los', 'oemconoc', 'en', 'medicion', 'y', 'monitore', 'del', 'desempeñ', 'de', 'los', 'procesosdes', 'conoc', 'en', 'gestion', 'de', 'manten', 'de', 'equip', 'movil', 'del', 'sector', 'miner', 'confiabil', 'kpis', 'disponibil', 'mtbf', 'mttrconoc', 'especializ', 'en', 'organiz', 'diseñ', 'y', 'optimiz', 'de', 'proces', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1188,Coordinador de rr.hh,"[['compañ', 'multinacional', 'lid', 'en', 'su', 'rubr', 'busc', 'un', 'coordin', 'de', 'recurs', 'human', 'funcion', 'respons', 'de', 'las', 'polit', 'local', 'respons', 'de', 'la', 'coordin', 'implement', 'y', 'ejecu', 'de', 'las', 'activ', 'en', 'la', 'gestion', 'de', 'recurs', 'human', 'particip', 'activ', 'en', 'las', 'activ', 'y', 'practic', 'de', 'ehs', 'dentr', 'de', 'la', 'organiz', 'promov', 'gestion', 'y', 'particip', 'de', 'activ', 'de', 'integr', 'entre', 'el', 'equip', 'lid', 'y', 'las', 'distint', 'are', 'a', 'fin', 'de', 'busc', 'mejor', 'con', 'respect', 'a', 'los', 'nivel', 'de', 'satisfaccion', 'de', 'los', 'emple', 'de', 'la', 'organiz', 'formacion', 'y', 'experient', 'titul', 'en', 'administr', 'psicolog', 'sociolog', 'ingeni', 'industrial', 'afin', 'deseabl', 'años', 'de', 'experient', 'en', 'el', 'puest', 'o', 'similar', 'excel', 'a', 'nivel', 'avanz', 'ingles', 'intermedi', 'avanz', 'benefici', 'ingres', 'a', 'planill', 'con', 'los', 'benefici', 'de', 'ley', 'util', 'eps', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1189,Mecánico especialista en perforadoras,"[['san', 'martin', 'contrat', 'general', 'empres', 'lid', 'del', 'sector', 'de', 'min', 'y', 'construccion', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'mecan', 'de', 'perfor', 'requisit', 'estudi', 'tecnic', 'complet', 'en', 'mecan', 'de', 'equip', 'pes', 'o', 'mecan', 'automotriz', 'experient', 'certific', 'minim', 'de', 'años', 'com', 'maestr', 'mecan', 'de', 'perfor', 'en', 'atlas', 'copc', 'dm', 'y', 'sandvik', 'dks', 'benefici', 'ingres', 'a', 'planill', 'desd', 'el', 'prim', 'dia', 'tod', 'los', 'benefici', 'de', 'ley', 'movil', 'par', 'transport', 'de', 'personal', 'estabil', 'laboral', 'y', 'oportun', 'de', 'segu', 'labor', 'en', 'otros', 'proyect', 'desarroll', 'profesional', 'y', 'line', 'de', 'carrer', 'san', 'martin', 'promuev', 'practic', 'de', 'no', 'discrimin', 'y', 'de', 'tratamient', 'confidencial', 'de', 'su', 'inform', 'de', 'acuerd', 'a', 'la', 'ley', 'de', 'proteccion', 'de', 'dat', 'personal', 'dispuest', 'en', 'la', 'ley', 'y', 'a', 'ley', 'contr', 'actos', 'de', 'discrimin', 'n', 'asi', 'mism', 'no', 'solicit', 'ningun', 'tip', 'de', 'pag', 'o', 'abon', 'de', 'diner', 'a', 'los', 'postul', 'por', 'particip', 'en', 'nuestr', 'proces', 'ni', 'en', 'ningun', 'etap', 'de', 'los', 'mism', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1190,Estudiante o egresado de educación,"[['i', 'nombr', 'del', 'puest', 'a', 'ocuparpract', 'preprofesional', 'o', 'profesional', 'ii', 'funcion', 'del', 'cargoapoy', 'enelabor', 'de', 'inform', 'cuadr', 'de', 'avancesdocument', 'del', 'proces', 'de', 'medicion', 'y', 'acreditacionimplement', 'del', 'model', 'por', 'competenciaselabor', 'de', 'instrument', 'de', 'evalu', 'y', 'taller', 'pedagogicosgestion', 'del', 'docent', 'y', 'cursosproces', 'de', 'enseñ', 'de', 'aprendizajediferent', 'labor', 'de', 'la', 'facult', 'de', 'ingenieriaiii', 'grad', 'de', 'instruccion', 'estudi', 'egres', 'o', 'universitari', 'a', 'part', 'de', 'vo', 'cicl', 'de', 'educ', 'iv', 'experienciad', 'preferent', 'mesesv', 'conoc', 'de', 'sistemasnivel', 'de', 'offic', 'avanzadoconoc', 'en', 'calid', 'educ', 'diseñ', 'y', 'evalu', 'por', 'competenciasmanej', 'de', 'red', 'socialesmedicion', 'y', 'acreditacionvi', 'horari', 'de', 'trabajolun', 'a', 'viern', 'hor', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1191,Analista de sistemas,"[['requisit', 'formacion', 'universitari', 'complet', 'en', 'ingeni', 'de', 'softwar', 'o', 'sistem', 'conoc', 'en', 'desarroll', 'de', 'softwar', 'en', 'lenguaj', 'jav', 'c', 'o', 'shell', 'script', 'conoc', 'de', 'solucion', 'open', 'sourc', 'com', 'dockers', 'zabbix', 'grafan', 'ansibl', 'o', 'zimbr', 'experient', 'basic', 'en', 'manej', 'de', 'proyect', 'baj', 'metodolog', 'pmi', 'conoc', 'de', 'entorn', 'linux', 'red', 'hat', 'sus', 'ubuntu', 'nivel', 'administr', 'o', 'usuari', 'hab', 'particip', 'de', 'concurs', 'de', 'program', 'hackaton', 'u', 'otros', 'a', 'nivel', 'universitari', 'o', 'de', 'form', 'independient', 'deseablerespons', 'prepar', 'el', 'diseñ', 'de', 'infraestructur', 'par', 'los', 'proyect', 'que', 'involucr', 'tecnolog', 'informat', 'en', 'el', 'datacent', 'sigu', 'los', 'lineamient', 'de', 'buen', 'practic', 'alta', 'disponibil', 'y', 'redund', 'segun', 'critic', 'y', 'elev', 'a', 'la', 'jefatur', 'del', 'are', 'propon', 'mejor', 'en', 'la', 'optimiz', 'del', 'uso', 'de', 'la', 'infraestructur', 'del', 'datacent', 'que', 'permit', 'maximiz', 'el', 'uso', 'de', 'la', 'inversion', 'en', 'este', 'rubr', 'evalu', 'el', 'impact', 'de', 'los', 'cambi', 'en', 'el', 'softwar', 'bas', 'par', 'los', 'sistem', 'product', 'y', 'elev', 'el', 'result', 'a', 'la', 'jefatur', 'del', 'are', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1192,Asistente financiero,"[['supermerc', 'peruan', 'empres', 'que', 'foment', 'y', 'respet', 'en', 'sus', 'proces', 'de', 'reclut', 'y', 'seleccion', 'la', 'iguald', 'de', 'gener', 'la', 'inclusion', 'y', 'la', 'divers', 'pertenecient', 'al', 'grup', 'intercorp', 'lid', 'en', 'el', 'rubr', 'retail', 'y', 'terc', 'puest', 'en', 'el', 'great', 'plac', 'to', 'work', 'se', 'encuentr', 'en', 'busqued', 'del', 'mejor', 'talent', 'profesional', 'par', 'asum', 'el', 'ret', 'de', 'asistent', 'financier', 'funcionesgener', 'y', 'entreg', 'de', 'chequesrealiz', 'presupuest', 'de', 'las', 'oblig', 'de', 'la', 'compañiaanalisis', 'de', 'la', 'cuent', 'por', 'pag', 'por', 'proveedor', 'y', 'rubropag', 'a', 'proveedor', 'al', 'vencimient', 'y', 'factoring', 'electronicoatencion', 'a', 'proveedoreselabor', 'inform', 'de', 'cuent', 'por', 'pagarpag', 'de', 'detraccion', 'requisitosrecien', 'egres', 'o', 'bachill', 'en', 'administr', 'econom', 'o', 'ingeni', 'industrial', 'año', 'de', 'experient', 'com', 'practic', 'financieroms', 'excel', 'a', 'nivel', 'avanz', 'indispens', 'beneficiosincorpor', 'al', 'segund', 'empleador', 'mas', 'grand', 'del', 'pais', 'mediant', 'contrat', 'indeterminadobenefici', 'corpor', 'especial', 'descuent', 'en', 'las', 'empres', 'de', 'tod', 'el', 'grup', 'intercorp', 'eps', 'cartill', 'de', 'hor', 'libr', 'entre', 'otros', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1193,Supervisor de despacho - huachipa,"[['import', 'empres', 'retail', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'un', 'personal', 'calific', 'par', 'cubr', 'la', 'vacant', 'de', 'supervisor', 'de', 'despach', 'huachip', 'funcion', 'program', 'las', 'rut', 'de', 'tiend', 'respet', 'las', 'rutin', 'de', 'las', 'mism', 'con', 'el', 'fin', 'de', 'cumpl', 'las', 'vuelt', 'por', 'movil', 'establec', 'verific', 'que', 'la', 'mercad', 'lleg', 'a', 'tiend', 'en', 'la', 'fech', 'requer', 'con', 'las', 'cantidad', 'solicit', 'verific', 'el', 'orden', 'de', 'los', 'psl', 'con', 'el', 'fin', 'de', 'evit', 'demor', 'en', 'la', 'carg', 'y', 'error', 'oper', 'requisit', 'profesional', 'de', 'ingeni', 'industrial', 'alimentari', 'y', 'afin', 'experient', 'minim', 'de', 'años', 'en', 'puest', 'similar', 'cont', 'con', 'conoc', 'de', 'manej', 'microsoft', 'intermedi', 'y', 'control', 'de', 'inventari', 'indic', 'logist', 'buen', 'practic', 'de', 'almacen', 'erp', 'sap', 's', 'iso', 'iso', 'y', 'ohsas', 'benefici', 'ingres', 'a', 'planill', 'desd', 'el', 'prim', 'dia', 'mas', 'benefici', 'de', 'ley', 'conveni', 'educ', 'y', 'capacit', 'constant', 'aliment', 'cubiert', 'al', 'benefici', 'y', 'descuent', 'corpor', 'movil', 'de', 'acerc', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1194,Estudiantes de ingeniería de sistemas  - para callao,"[['nuestr', 'client', 'import', 'empres', 'transnacional', 'se', 'encuentr', 'en', 'la', 'busqued', 'del', 'mejor', 'talent', 'par', 'cubr', 'el', 'puest', 'practic', 'pre', 'profesional', 'de', 'sistem', 'par', 'mirafloresrequisit', 'estudi', 'de', 'vii', 'cicl', 'en', 'adel', 'de', 'la', 'carrer', 'de', 'ingeni', 'de', 'sistemasconoc', 'de', 'lenguaj', 'de', 'program', 'javascript', 'nodejs', 'react', 'python', 'y', 'desarroll', 'de', 'apis', 'conoc', 'de', 'bas', 'de', 'dat', 'postgr', 'u', 'cualqui', 'otroconoc', 'de', 'servici', 'de', 'aws', 'conoc', 'de', 'lenguaj', 'de', 'program', 'de', 'aplic', 'movil', 'flutt', 'de', 'preferenciafuncion', 'planeacion', 'diseñ', 'desarroll', 'y', 'puest', 'en', 'march', 'de', 'los', 'proyect', 'de', 'automatiz', 'de', 'proces', 'de', 'controllinggener', 'report', 'informesotr', 'funcion', 'que', 'indiqu', 'el', 'jef', 'inmediat', 'en', 'manpow', 'promov', 'la', 'inclusion', 'e', 'insercion', 'laboral', 'de', 'person', 'con', 'discapac', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1195,Almacenero distribución (lurin),"[['en', 'softys', 'peru', 'nos', 'encontr', 'en', 'busqued', 'de', 'almacener', 'distribu', 'que', 'cumpl', 'con', 'el', 'siguient', 'perfil', 'requisit', 'secundari', 'complet', 'minim', 'mes', 'de', 'experient', 'picking', 'inventari', 'almacen', 'distribu', 'disponibil', 'inmediat', 'disponibil', 'par', 'labor', 'en', 'lurin', 'funcionesü', 'prepar', 'los', 'ped', 'par', 'manten', 'el', 'proces', 'distribut', 'en', 'funcion', 'orden', 'de', 'bodeg', 'y', 'control', 'los', 'inventari', 'par', 'garantiz', 'que', 'el', 'eri', 'exactitud', 'del', 'registr', 'de', 'inventari', 'se', 'manteng', 'dentr', 'de', 'los', 'objet', 'del', 'areaü', 'oper', 'de', 'maner', 'segur', 'asim', 'cumpl', 'los', 'requer', 'del', 'program', 'bpa', 'buen', 'practic', 'de', 'almacen', 'y', 'demas', 'requer', 'defin', 'en', 'nuestr', 'proced', 'y', 'requer', 'corporativosü', 'y', 'desempeñ', 'cualqui', 'otra', 'activ', 'conex', 'y', 'complementari', 'relacion', 'a', 'las', 'funcion', 'descrit', 'en', 'el', 'present', 'manual', 'benefici', 'aliment', 'cubiert', 'al', 'atract', 'remuner', 'descuent', 'en', 'product', 'conveni', 'educ', 'buen', 'clim', 'laboral', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1196,Asistente de seguridad y salud ocupacional,"[['funcionesdesarroll', 'las', 'matric', 'de', 'seguimient', 'par', 'plan', 'de', 'intervencion', 'de', 'clientesrealiz', 'el', 'seguimient', 'de', 'plan', 'de', 'trabaj', 'de', 'prevencion', 'de', 'riesg', 'salud', 'ocupacional', 'y', 'bienest', 'acord', 'con', 'los', 'clientescontrol', 'el', 'presupuest', 'de', 'cuentascontact', 'direct', 'con', 'clientesrealiz', 'la', 'coordin', 'de', 'servici', 'con', 'los', 'proveedor', 'homologadosbrind', 'asesor', 'y', 'manten', 'del', 'sistem', 'de', 'gestion', 'de', 'sstrequisitosmanej', 'de', 'herramient', 'de', 'offic', 'nivel', 'intermedi', 'avanzadoconoc', 'de', 'normat', 'com', 'ley', 'ley', 'de', 'segur', 'y', 'salud', 'en', 'el', 'trabaj', 'ds', 'tr', 'reglament', 'de', 'segur', 'y', 'salud', 'en', 'el', 'trabajoexperient', 'de', 'años', 'en', 'posicion', 'similar', 'se', 'pued', 'inclu', 'practic', 'conoc', 'de', 'herramient', 'de', 'diseñ', 'autoc', 'adob', 'a', 'nivel', 'basic', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1197,Mecánico  - zona sur de lima,"[['san', 'martin', 'contrat', 'general', 'empres', 'lid', 'del', 'sector', 'de', 'min', 'y', 'construccion', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'titul', 'mecan', 'requisit', 'estudi', 'tecnic', 'titul', 'en', 'manten', 'de', 'maquinari', 'pes', 'mecan', 'automotriz', 'o', 'afin', 'experient', 'certific', 'minim', 'de', 'años', 'en', 'maquinari', 'pes', 'disponibil', 'par', 'labor', 'en', 'la', 'zon', 'sur', 'de', 'lim', 'benefici', 'ingres', 'a', 'planill', 'desd', 'el', 'prim', 'dia', 'tod', 'los', 'benefici', 'de', 'ley', 'movil', 'par', 'transport', 'de', 'personal', 'estabil', 'laboral', 'y', 'oportun', 'de', 'segu', 'labor', 'en', 'otros', 'proyect', 'desarroll', 'profesional', 'y', 'line', 'de', 'carrer', 'san', 'martin', 'promuev', 'practic', 'de', 'no', 'discrimin', 'y', 'de', 'tratamient', 'confidencial', 'de', 'su', 'inform', 'de', 'acuerd', 'a', 'la', 'ley', 'de', 'proteccion', 'de', 'dat', 'personal', 'dispuest', 'en', 'la', 'ley', 'y', 'a', 'ley', 'contr', 'actos', 'de', 'discrimin', 'n', 'asi', 'mism', 'no', 'solicit', 'ningun', 'tip', 'de', 'pag', 'o', 'abon', 'de', 'diner', 'a', 'los', 'postul', 'por', 'particip', 'en', 'nuestr', 'proces', 'ni', 'en', 'ningun', 'etap', 'de', 'los', 'mism', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1198,Analista de arquitectura digital y sva,"[['requisit', 'formacion', 'universitari', 'complet', 'en', 'ingeni', 'de', 'sistem', 'informat', 'o', 'telecomun', 'conoc', 'avanz', 'en', 'arquitectur', 'digital', 'soa', 'e', 'integr', 'de', 'sistem', 'conoc', 'de', 'metodolog', 'agil', 'conoc', 'de', 'herramient', 'de', 'implement', 'y', 'gestion', 'de', 'proyect', 'conoc', 'de', 'sistem', 'oper', 'sistem', 'distribu', 'y', 'plataform', 'cloud', 'ingles', 'a', 'nivel', 'intermedi', 'respons', 'coordin', 'y', 'soport', 'las', 'definicion', 'de', 'arquitectur', 'de', 'los', 'proyect', 'de', 'la', 'sub', 'direccion', 'el', 'cual', 'inclu', 'manten', 'una', 'vision', 'holist', 'de', 'los', 'requer', 'arquitectur', 'y', 'component', 'del', 'ecosistem', 'digital', 'garantiz', 'la', 'correct', 'reutiliz', 'de', 'los', 'component', 'funcional', 'y', 'tecnolog', 'baj', 'un', 'marc', 'de', 'referent', 'de', 'la', 'transform', 'digital', 'y', 'arquitectur', 'empresarial', 'vel', 'por', 'el', 'cumplimient', 'de', 'los', 'estandar', 'definicion', 'y', 'mejor', 'practic', 'que', 'asegur', 'la', 'correct', 'integr', 'y', 'actualiz', 'de', 'las', 'plataform', 'que', 'conform', 'el', 'ecosistem', 'digital', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
1199,Ayudante de cocina,"[['uno', 'de', 'nuestr', 'import', 'client', 'se', 'encuentr', 'en', 'la', 'busqued', 'de', 'ayud', 'de', 'cocin', 'que', 'cumpl', 'con', 'el', 'siguient', 'perfil', 'requisit', 'indispens', 'estudi', 'de', 'ultim', 'cicl', 'de', 'la', 'carrer', 'de', 'gastronom', 'hotel', 'pastel', 'o', 'afinesconoc', 'conoc', 'de', 'buen', 'practic', 'en', 'manipul', 'conserv', 'e', 'higien', 'y', 'sistem', 'de', 'calid', 'experient', 'tiemp', 'minim', 'mesesd', 'preferent', 'con', 'ingles', 'intermedi', 'avanzadoinformat', 'nivel', 'intermedi', 'funcion', 'usar', 'de', 'maner', 'correct', 'las', 'maquin', 'par', 'los', 'diferent', 'cort', 'y', 'extraccion', 'de', 'insum', 'cumpl', 'con', 'el', 'cronogram', 'de', 'funcion', 'asign', 'por', 'su', 'superior', 'rotul', 'product', 'y', 'hac', 'las', 'prepar', 'par', 'abastec', 'manten', 'limpi', 'y', 'orden', 'las', 'zon', 'de', 'produccion', 'segun', 'norm', 'de', 'higien', 'sanid', 'y', 'segur', 'revis', 'el', 'stock', 'de', 'los', 'insum', 'que', 'a', 'utiliz', 'y', 'realiz', 'la', 'solicitud', 'respect', 'cumpl', 'con', 'el', 'reglament', 'de', 'segur', 'y', 'salud', 'en', 'el', 'trabaj', 'y', 'otros', 'proced', 'de', 'la', 'empres', 'adjunt', 'cv', 'actualiz', 'el', 'conten', 'de', 'este', 'avis', 'es', 'de', 'propied', 'del', 'anunci', 'los', 'requisit', 'de', 'la', 'posicion', 'son', 'defin', 'y', 'administr', 'por', 'el', 'anunci', 'sin', 'que', 'bumer', 'sea', 'respons', 'por', 'ello']]",0,0,0,0,0,0,0,0,0,0
